Company,TypeName,Inches,ScreenResolution,Ram,OpSys,Weight,Touchscreen,IPS_panel,Cpu_brand,SSD,HDD,FlashStorage,Gpu_brand,Price
Acer,2 in 1 Convertible,11.6,1366x768,4,Chrome ,1.25,1,1,Other Intel,0,0,32,Intel,35010.0
Toshiba,Notebook,13.3,1920x1080,8,Windows,1.2,0,0,Intel Core i5,256,0,0,Intel,138150.0
Lenovo,Ultrabook,12.5,1920x1080,8,Windows,1.36,0,1,Intel Core i5,256,0,0,Intel,158400.0
Acer,Notebook,15.6,1920x1080,12,Windows,2.4,0,0,Intel Core i5,1128,1000,0,Nvidia,90810.0
Toshiba,Ultrabook,12.5,1920x1080,8,Windows,1.1,1,0,Intel Core i7,512,0,0,Intel,161100.0
HP,Notebook,15.6,1366x768,8,Windows,2.04,0,0,Intel Core i5,0,1000,0,Nvidia,76185.0
Dell,Notebook,15.6,1366x768,4,Linux,2.25,0,0,Intel Core i3,0,1000,0,AMD,41905.8
Dell,Notebook,15.6,1366x768,4,Windows,1.9,0,0,Intel Core i5,0,500,0,Intel,74250.0
HP,Notebook,15.6,1920x1080,4,Windows,2.04,0,0,Intel Core i3,0,500,0,Intel,61650.0
Dell,Gaming,17.3,1920x1080,32,Windows,4.42,0,1,Intel Core i7,1256,1000,0,Nvidia,283410.0
Lenovo,Notebook,15.6,1920x1080,6,Windows,2.4,0,0,Intel Core i5,256,0,0,Nvidia,62550.0
Dell,2 in 1 Convertible,13.3,3200x1800,16,Windows,1.22,1,0,Intel Core i7,512,0,0,Intel,170910.0
Dell,Ultrabook,14.0,2560x1440,8,Windows,1.5,1,0,Intel Core i7,256,0,0,Intel,176668.2
Dell,Gaming,17.3,1920x1080,32,Windows,4.42,0,0,Intel Core i7,1256,1000,0,Nvidia,252000.0
Toshiba,Notebook,14.0,1920x1080,8,Windows,1.95,0,0,Intel Core i5,256,0,0,Intel,106200.0
Asus,Gaming,17.3,1920x1080,16,Windows,2.73,0,0,Intel Core i7,1256,1000,0,Nvidia,184491.0
HP,Notebook,15.6,1920x1080,8,Windows,2.04,0,1,Intel Core i5,1128,1000,0,Nvidia,88110.0
Lenovo,Notebook,14.0,1366x768,4,Windows,1.7,0,0,Intel Core i5,0,0,0,Intel,90180.0
Asus,2 in 1 Convertible,15.6,3840x2160,16,Windows,2.3,1,0,Intel Core i7,2512,2000,0,Nvidia,161910.0
HP,Notebook,15.6,1366x768,6,Windows,2.04,0,0,Intel Core i7,0,1000,0,Intel,52110.0
Asus,Gaming,17.3,1920x1080,16,Windows,2.99,0,0,Intel Core i7,1256,1000,0,Nvidia,157410.0
Dell,2 in 1 Convertible,15.6,1920x1080,12,Windows,2.19,1,1,Intel Core i7,512,0,0,Intel,116910.0
Toshiba,Notebook,13.3,1920x1080,4,Windows,1.2,0,0,Intel Core i5,128,0,0,Intel,107550.0
Lenovo,Notebook,15.6,1920x1080,6,Windows,2.2,0,0,AMD processor,256,0,0,AMD,49410.0
Fujitsu,Notebook,15.6,1366x768,4,Windows,2.3,0,0,Intel Core i5,256,0,0,Intel,58410.0
Toshiba,Notebook,14.0,1366x768,4,Windows,1.75,0,0,Intel Core i5,0,500,0,Intel,82350.0
Dell,Notebook,15.6,1366x768,4,Windows,2.25,0,0,Intel Core i5,0,500,0,AMD,53910.0
HP,Notebook,15.6,1920x1080,8,Windows,2.04,0,0,Intel Core i5,0,1000,0,Intel,72540.0
Lenovo,Gaming,15.6,1920x1080,8,Windows,2.5,0,1,Intel Core i7,1128,1000,0,Nvidia,107010.0
Dell,Notebook,15.6,1366x768,8,Windows,2.36,0,0,Intel Core i7,0,1000,0,AMD,67410.0
Dell,Notebook,14.0,1920x1080,8,Windows,1.6,0,0,Intel Core i5,128,0,0,Intel,100710.0
HP,Netbook,12.5,1920x1080,8,Windows,0.97,0,0,Other Intel,512,0,0,Intel,171720.0
HP,Notebook,15.6,1920x1080,4,Windows,2.1,0,0,Intel Core i3,1128,1000,0,AMD,44910.0
Lenovo,Notebook,15.6,1366x768,4,No ,1.9,0,0,Other Intel,128,0,0,Intel,24355.8
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.3,0,0,Intel Core i5,256,0,0,Intel,121410.0
Dell,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.68,1,0,Intel Core i5,256,0,0,Intel,80010.0
Asus,Notebook,13.3,3200x1800,8,Windows,1.4,0,0,Intel Core i5,256,0,0,Intel,103500.0
HP,Ultrabook,13.3,1920x1080,8,Windows,1.11,1,1,Intel Core i7,256,0,0,Intel,121410.0
Acer,Notebook,15.6,1366x768,4,Windows,2.4,0,0,Other Intel,0,500,0,Intel,34200.0
Asus,Gaming,15.6,1920x1080,16,Windows,2.5,0,0,Intel Core i7,1256,1000,0,Nvidia,161910.0
HP,Ultrabook,14.0,1920x1080,8,Windows,1.48,0,0,Intel Core i7,512,0,0,Intel,188010.0
Acer,Gaming,15.6,1920x1080,8,Windows,2.7,0,1,Intel Core i7,1128,1000,0,Nvidia,113400.0
HP,Notebook,13.3,1920x1080,8,Windows,1.34,0,1,Intel Core i5,256,0,0,Intel,107010.0
Dell,Notebook,15.6,1366x768,4,Windows,2.18,0,0,Intel Core i3,128,0,0,Intel,49230.0
HP,Notebook,14.0,1366x768,4,Windows,1.64,0,0,Intel Core i5,0,500,0,Intel,70110.0
Toshiba,Notebook,13.3,1920x1080,4,Windows,1.2,0,0,Intel Core i5,128,0,0,Intel,107550.0
HP,Notebook,14.0,1366x768,4,Windows,1.48,0,0,Intel Core i5,256,0,0,Intel,98999.1
HP,Notebook,14.0,1920x1080,4,Windows,1.95,0,0,Intel Core i5,256,0,0,Intel,108450.0
HP,Ultrabook,14.0,1920x1080,8,Windows,1.43,0,0,Intel Core i7,256,0,0,Intel,130410.0
HP,Notebook,14.0,1920x1080,8,Windows,1.64,0,0,Intel Core i5,256,0,0,Nvidia,94433.4
HP,Notebook,14.0,1366x768,4,Windows,1.64,0,0,Intel Core i3,0,500,0,Intel,61560.0
Dell,Gaming,15.6,1920x1080,8,Windows,2.65,0,0,Intel Core i5,0,0,0,Nvidia,85410.0
HP,Ultrabook,12.5,1920x1080,4,Windows,1.26,0,0,Intel Core i5,0,500,0,Intel,138510.0
HP,Notebook,14.0,1920x1080,4,Windows,1.48,0,0,Intel Core i5,256,0,0,Intel,143100.0
HP,Ultrabook,14.0,1920x1080,8,Windows,1.54,0,0,Intel Core i7,256,0,0,Intel,169848.9
HP,Notebook,13.3,1366x768,4,Windows,1.49,0,0,Intel Core i3,0,500,0,Intel,72000.0
Toshiba,Notebook,13.3,1366x768,8,Windows,1.5,0,0,Intel Core i5,256,0,0,Intel,108900.0
HP,Notebook,15.6,1366x768,4,Windows,2.04,0,0,Intel Core i3,256,0,0,Intel,69299.1
Lenovo,Notebook,17.3,3840x2160,16,Windows,2.4,0,1,Intel Core i7,512,0,0,Nvidia,267120.0
Toshiba,Notebook,14.0,1920x1080,8,Windows,1.47,0,1,Intel Core i5,256,0,0,Intel,134100.0
HP,Notebook,14.0,1920x1080,8,Windows,1.43,0,0,Intel Core i7,256,0,0,Intel,200610.0
Dell,2 in 1 Convertible,15.6,1920x1080,4,Windows,2.08,1,1,Intel Core i3,0,1000,0,Intel,71639.1
Toshiba,Ultrabook,13.3,1920x1080,8,Windows,1.2,0,0,Intel Core i5,256,0,0,Intel,143100.0
HP,Notebook,13.3,1920x1080,8,Windows,1.11,0,1,Intel Core i5,256,0,0,Intel,103410.0
HP,Notebook,14.0,1920x1080,8,Windows,1.64,0,0,Intel Core i7,256,0,0,Nvidia,106688.7
Dell,Notebook,15.6,1920x1080,8,Windows,2.09,0,0,Intel Core i5,0,500,0,Intel,94179.6
HP,Ultrabook,12.5,1366x768,4,Windows,1.26,0,0,Intel Core i5,256,0,0,Intel,140310.0
HP,Notebook,14.0,1366x768,4,Windows,2.31,0,0,Intel Core i5,0,500,0,Intel,107010.0
HP,Notebook,14.0,1366x768,4,Windows,1.95,0,0,Intel Core i5,0,500,0,Intel,95400.0
Dell,Ultrabook,13.3,3200x1800,8,Windows,1.29,1,0,Intel Core i5,256,0,0,Intel,146160.0
HP,Notebook,17.3,1920x1080,8,Windows,2.63,0,0,Intel Core i5,256,0,0,Nvidia,97200.0
HP,Notebook,14.0,1366x768,4,Windows,1.64,0,0,Intel Core i5,256,0,0,Intel,87570.0
Acer,Notebook,15.6,1366x768,6,Windows,2.1,0,0,AMD processor,0,1000,0,AMD,36810.0
MSI,Gaming,17.3,1920x1080,8,Windows,2.7,0,0,Intel Core i7,1128,1000,0,Nvidia,107262.0
HP,Notebook,14.0,1920x1080,8,Windows,1.95,0,0,Intel Core i5,256,0,0,Intel,107550.0
HP,Notebook,15.6,1920x1080,8,Windows,1.84,0,0,Intel Core i7,256,0,0,Intel,110609.1
HP,Ultrabook,12.5,1920x1080,8,Windows,1.26,0,0,Intel Core i7,256,0,0,Intel,121410.0
HP,Notebook,15.6,1366x768,4,Windows,2.04,0,0,Intel Core i5,0,500,0,Intel,66780.0
Toshiba,Ultrabook,14.0,1920x1080,8,Windows,1.47,0,1,Intel Core i7,256,0,0,Intel,155250.0
Dell,Notebook,15.6,1920x1080,8,Windows,2.09,0,0,Intel Core i5,256,0,0,Intel,95665.5
HP,Notebook,14.0,1920x1080,8,Windows,1.64,0,0,Intel Core i5,256,0,0,Intel,90945.9
Lenovo,2 in 1 Convertible,15.6,1920x1080,4,Windows,1.8,1,1,Intel Core i7,256,0,0,Intel,76230.0
Vero,Notebook,14.0,1366x768,2,Windows,1.45,0,0,Other Intel,0,0,32,Intel,18972.0
Toshiba,Notebook,15.6,1920x1080,16,Windows,2.4,0,1,Intel Core i7,256,0,0,Nvidia,128250.0
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.3,0,0,Intel Core i5,256,0,0,Intel,94464.0
HP,Notebook,14.0,1920x1080,4,Windows,1.54,0,0,Intel Core i5,0,500,0,Intel,90000.0
HP,Notebook,15.6,1920x1080,8,Windows,1.84,0,0,Intel Core i5,756,500,0,Intel,189300.6
HP,Notebook,14.0,1920x1080,8,Windows,1.43,0,0,Intel Core i5,256,0,0,Intel,132210.0
MSI,Gaming,17.3,1920x1080,16,Windows,3.78,0,1,Intel Core i7,1256,1000,0,Nvidia,139107.6
Lenovo,Gaming,17.3,1920x1080,16,Windows,4.6,0,1,Intel Core i7,1128,1000,0,Nvidia,206099.1
Asus,Netbook,11.6,1366x768,4,Chrome ,1.2,0,0,Other Intel,0,0,16,Intel,25911.0
Lenovo,Notebook,14.0,2560x1440,16,Windows,1.1,0,1,Intel Core i7,256,0,0,Intel,235800.0
HP,Notebook,15.6,1920x1080,8,Windows,1.91,0,1,Intel Core i7,0,1000,0,Nvidia,88110.0
Dell,2 in 1 Convertible,15.6,1920x1080,8,Windows,2.3,1,1,Intel Core i5,256,0,0,Intel,98460.0
HP,Notebook,15.6,1366x768,4,Windows,2.04,0,0,Intel Core i5,256,0,0,Intel,88110.0
Dell,Ultrabook,13.3,3200x1800,16,Windows,1.2,1,0,Intel Core i7,1000,0,0,Intel,202860.0
HP,Notebook,15.6,1366x768,4,Windows,2.31,0,0,Intel Core i3,0,500,0,Intel,63463.5
HP,Notebook,15.6,1366x768,4,No ,1.96,0,0,Intel Core i5,0,500,0,Intel,44910.0
Acer,Notebook,15.6,1366x768,8,Windows,2.4,0,0,AMD processor,0,1000,0,AMD,40410.0
Dell,2 in 1 Convertible,13.3,1920x1080,12,Windows,1.6,1,1,Intel Core i7,256,0,0,Intel,116910.0
MSI,Gaming,15.6,1920x1080,16,Windows,2.94,0,0,Intel Core i7,1256,1000,0,Nvidia,163710.0
HP,Notebook,15.6,1920x1080,8,Windows,2.04,0,0,Intel Core i7,256,0,0,Intel,96300.0
Asus,Gaming,17.3,1920x1080,16,No ,4.0,0,1,Intel Core i7,0,1000,0,Nvidia,89820.0
Dell,Notebook,15.6,1920x1080,4,Windows,2.25,0,0,Intel Core i5,0,1000,0,Intel,50310.0
Dell,Notebook,15.6,1920x1080,16,Windows,2.32,0,0,Intel Core i7,0,2000,0,AMD,89099.1
MSI,Gaming,15.6,1920x1080,16,Windows,1.8,0,0,Intel Core i7,1256,1000,0,Nvidia,173610.0
Dell,Ultrabook,13.3,1920x1080,8,Windows,1.29,0,0,Intel Core i7,256,0,0,Intel,131220.0
Asus,Gaming,17.3,1920x1080,64,Windows,3.58,0,1,Intel Core i7,1000,0,0,Nvidia,357750.0
Dell,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.62,1,0,Intel Core i7,256,0,0,Intel,71820.9
Dell,Gaming,15.6,3840x2160,16,Windows,3.21,0,0,Intel Core i7,1256,1000,0,Nvidia,119610.0
Apple,Ultrabook,12.0,2304x1440,8,Mac,0.92,0,1,Other Intel,0,0,256,Intel,117000.0
Dell,Notebook,15.6,1366x768,4,Windows,2.06,0,0,Intel Core i3,0,500,0,Intel,43378.2
HP,Notebook,15.6,1366x768,4,Windows,2.31,0,0,Intel Core i5,0,500,0,Intel,107910.0
HP,Ultrabook,12.5,1920x1080,8,Windows,1.26,0,0,Intel Core i5,256,0,0,Intel,107910.0
HP,Notebook,13.3,1920x1080,8,Windows,1.49,0,0,Intel Core i7,256,0,0,Intel,98100.0
Lenovo,Ultrabook,12.5,1920x1080,8,Windows,1.3,1,1,Intel Core i7,256,0,0,Intel,154214.1
Lenovo,Notebook,17.3,1600x900,8,Windows,3.0,0,0,Intel Core i5,0,1000,0,AMD,59310.0
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.3,0,1,Intel Core i5,0,1000,0,Nvidia,87930.0
MSI,Gaming,17.3,1920x1080,16,Windows,3.78,0,0,Intel Core i7,1256,1000,0,Nvidia,224910.0
Lenovo,Notebook,15.6,1366x768,4,Windows,2.1,0,0,Intel Core i5,0,500,0,Intel,48600.0
HP,Notebook,15.6,1920x1080,4,Windows,2.31,0,0,Intel Core i5,0,500,0,Intel,84600.0
Lenovo,Ultrabook,12.5,2560x1440,8,Windows,0.99,1,1,Other Intel,512,0,0,Intel,125910.0
Lenovo,Gaming,17.3,1920x1080,32,Windows,4.6,0,1,Intel Core i7,1512,0,0,Nvidia,291600.0
Lenovo,2 in 1 Convertible,10.1,1920x1200,4,Windows,0.69,1,1,Other Intel,0,0,64,Intel,58164.3
HP,Ultrabook,13.3,3840x2160,16,Windows,1.3,0,1,Intel Core i7,512,0,0,Intel,184410.0
Dell,Notebook,15.6,1920x1080,8,Windows,2.18,0,0,Intel Core i5,256,0,0,Intel,67500.0
HP,Notebook,14.0,1920x1080,4,Windows,1.54,0,0,Intel Core i5,0,500,0,Intel,92789.1
HP,Workstation,15.6,1920x1080,8,Windows,1.9,0,0,Intel Core i7,256,0,0,AMD,134550.0
Lenovo,Notebook,14.0,1920x1080,8,Windows,1.7,0,0,Intel Core i5,180,0,0,Intel,107910.0
HP,Notebook,13.3,3200x1800,4,Chrome ,1.29,0,0,Other Intel,0,0,32,Intel,55350.0
Acer,Notebook,15.6,1366x768,4,Windows,2.4,0,0,AMD processor,0,500,0,AMD,34830.0
Dell,Notebook,15.6,1366x768,4,Linux,2.2,0,0,Other Intel,0,500,0,Intel,35414.1
HP,Notebook,15.6,1366x768,4,No ,1.86,0,0,Intel Core i3,0,1000,0,Intel,31139.1
Asus,Gaming,17.3,1920x1080,8,Windows,2.7,0,1,Intel Core i7,1256,1000,0,Nvidia,143910.0
Dell,Ultrabook,13.3,1920x1080,4,Windows,1.4,0,1,Intel Core i5,256,0,0,AMD,73651.5
HP,Netbook,12.5,1366x768,4,Windows,2.4,0,0,Intel Core i5,128,0,0,Intel,143910.0
Acer,Notebook,15.6,1920x1080,8,Windows,2.4,0,0,Intel Core i5,1256,1000,0,Nvidia,71910.0
Dell,Notebook,15.6,1920x1080,8,Windows,2.36,0,0,Intel Core i5,0,1000,0,AMD,57491.99999999999
MSI,Gaming,17.3,1920x1080,8,Windows,2.6,0,0,Intel Core i7,256,0,0,Nvidia,143910.0
HP,Notebook,15.6,1366x768,4,Windows,1.96,0,0,Other Intel,0,1000,0,Intel,45000.0
Asus,Gaming,17.3,1920x1080,16,Windows,4.3,0,1,Intel Core i7,1128,1000,0,Nvidia,206910.0
Dell,Ultrabook,12.5,1366x768,4,Windows,1.5,0,0,Intel Core i3,0,500,0,Intel,102163.5
Dell,Ultrabook,12.5,1366x768,4,Windows,1.5,0,0,Intel Core i3,128,0,0,Intel,105027.3
Acer,Notebook,15.6,1366x768,4,Chrome ,2.2,0,0,Other Intel,16,0,0,Intel,18810.0
HP,Workstation,17.3,1920x1080,8,Windows,3.0,0,1,Intel Core i7,0,1000,0,AMD,260910.0
Lenovo,Gaming,15.6,1920x1080,16,Windows,2.4,0,0,Intel Core i7,512,0,0,Nvidia,107910.0
Dell,Ultrabook,12.5,1366x768,8,Windows,1.5,0,0,Intel Core i5,256,0,0,Intel,127179.0
MSI,Gaming,17.3,1920x1080,8,Windows,2.9,0,0,Intel Core i7,1128,1000,0,Nvidia,136007.1
Lenovo,2 in 1 Convertible,15.6,1920x1080,4,Windows,2.1,1,1,Intel Core i5,256,0,0,Intel,78030.0
HP,Notebook,15.6,1920x1080,4,Windows,2.1,0,0,AMD processor,0,1000,0,AMD,35820.0
Asus,Gaming,15.6,1920x1080,16,Windows,2.59,0,1,Intel Core i7,1128,1000,0,Nvidia,120510.0
HP,Notebook,13.3,3200x1800,8,Windows,1.16,1,0,Other Intel,256,0,0,Intel,152910.0
Dell,Notebook,15.6,1366x768,4,Windows,2.24,0,0,Intel Core i5,0,500,0,AMD,69223.5
Lenovo,Notebook,15.6,1366x768,4,Windows,2.1,0,0,Intel Core i3,128,0,0,Intel,38610.0
HP,Ultrabook,13.3,1920x1080,8,Windows,1.16,0,0,Intel Core i7,512,0,0,Intel,177210.0
Lenovo,2 in 1 Convertible,10.1,1920x1200,4,Android,0.69,1,1,Other Intel,0,0,64,Intel,49410.0
Dell,Ultrabook,13.3,1920x1080,8,Windows,1.23,0,0,Intel Core i7,256,0,0,Intel,124110.0
Lenovo,Gaming,17.3,1920x1080,16,Windows,4.6,0,1,Intel Core i7,1256,0,0,Nvidia,247499.1
Razer,Ultrabook,12.5,3840x2160,8,Windows,1.25,1,0,Intel Core i7,256,0,0,Intel,92610.0
Toshiba,Ultrabook,13.3,1920x1080,16,Windows,1.05,0,0,Intel Core i7,512,0,0,Intel,200340.0
Asus,Gaming,17.3,1920x1080,8,Windows,3.52,0,0,Intel Core i7,1128,1000,0,Nvidia,118124.1
Vero,Notebook,13.3,1920x1080,4,Windows,1.35,0,0,Other Intel,0,0,32,Intel,17640.0
HP,Notebook,13.3,1920x1080,8,Windows,1.16,0,0,Intel Core i5,256,0,0,Intel,152100.0
HP,Notebook,14.0,1920x1080,8,Windows,1.43,0,0,Intel Core i5,256,0,0,Intel,136170.0
Dell,Notebook,15.6,1366x768,4,Linux,2.09,0,0,Intel Core i5,0,500,0,Intel,47126.7
Asus,Notebook,15.6,1366x768,4,Windows,2.0,0,0,Intel Core i3,0,1000,0,Intel,39150.0
Lenovo,2 in 1 Convertible,14.0,1920x1080,8,Windows,1.8,1,1,Intel Core i7,256,0,0,Intel,150210.0
Lenovo,2 in 1 Convertible,10.1,1920x1200,4,Windows,0.69,1,1,Other Intel,0,0,64,Intel,43110.0
HP,Ultrabook,12.5,1366x768,8,Windows,1.26,0,0,Intel Core i5,256,0,0,Intel,170550.0
Lenovo,Gaming,15.6,1920x1080,8,No ,2.4,0,1,Intel Core i5,1128,1000,0,Nvidia,89010.0
HP,Gaming,17.3,1920x1080,8,Windows,3.35,0,1,Intel Core i5,1128,1000,0,Nvidia,101610.0
HP,Notebook,15.6,1366x768,8,Windows,2.04,0,0,Intel Core i7,0,2000,0,Intel,56610.0
Lenovo,2 in 1 Convertible,14.0,1920x1080,8,Windows,1.8,1,1,Intel Core i7,512,0,0,Nvidia,184534.2
Asus,Notebook,14.0,1366x768,4,Windows,1.5,0,0,Other Intel,0,0,32,Intel,25020.0
HP,Ultrabook,15.6,1920x1080,8,Windows,1.84,0,0,Intel Core i7,256,0,0,Intel,67680.0
Acer,Notebook,15.6,1920x1080,4,Windows,2.23,0,0,Intel Core i5,0,1000,0,Nvidia,55440.0
Lenovo,Notebook,15.6,1920x1080,16,Windows,2.5,0,0,Intel Core i7,0,0,0,AMD,98910.0
HP,Workstation,17.3,1920x1080,8,Windows,3.0,0,1,Intel Core i7,256,0,0,Nvidia,355446.0
Dell,Notebook,15.6,1366x768,8,Windows,2.5,0,0,Intel Core i5,0,1000,0,AMD,70560.0
MSI,Gaming,17.3,1920x1080,16,Windows,3.78,0,0,Intel Core i7,1256,1000,0,Nvidia,215910.0
HP,Ultrabook,15.6,1920x1080,8,Windows,1.88,0,0,Intel Core i7,256,0,0,Intel,195454.8
Lenovo,2 in 1 Convertible,14.0,2560x1440,16,Windows,2.8,1,1,Intel Core i7,512,0,0,Intel,219600.0
MSI,Gaming,15.6,1920x1080,8,Windows,2.4,0,0,Intel Core i7,1128,1000,0,Nvidia,102852.0
HP,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.48,1,0,Intel Core i5,256,0,0,Intel,146610.0
HP,Workstation,15.6,1920x1080,8,Windows,2.59,0,1,Intel Core i7,256,0,0,Nvidia,200610.0
HP,2 in 1 Convertible,13.3,2560x1440,8,Windows,1.48,1,0,Intel Core i7,256,0,0,Intel,161910.0
HP,Workstation,15.6,1920x1080,8,Windows,2.0,0,0,Intel Core i7,256,0,0,Nvidia,170910.0
HP,Ultrabook,12.5,1920x1080,8,Windows,1.26,0,0,Intel Core i7,256,0,0,Intel,206725.5
Dell,Notebook,15.6,1920x1080,8,Windows,2.18,0,0,Intel Core i7,256,0,0,Nvidia,90891.0
HP,Notebook,15.6,1920x1080,8,Windows,1.88,0,0,Intel Core i5,256,0,0,Intel,142110.0
Lenovo,2 in 1 Convertible,14.0,2560x1440,8,Windows,1.27,1,1,Intel Core i7,256,0,0,Intel,210510.0
Lenovo,Notebook,15.6,1366x768,4,No ,1.9,0,0,Intel Core i3,0,1000,0,Intel,30510.0
HP,Notebook,15.6,1366x768,4,Windows,1.86,0,0,AMD processor,0,500,0,AMD,26730.0
Lenovo,Notebook,15.6,1920x1080,8,No ,2.32,0,0,Intel Core i5,0,1000,0,AMD,53910.0
Dell,Gaming,15.6,1920x1080,8,Windows,2.62,0,0,Intel Core i7,0,1000,0,Nvidia,107910.0
Dell,Notebook,15.6,3840x2160,8,Windows,2.04,1,1,Intel Core i5,256,0,0,Nvidia,202561.2
HP,Notebook,15.6,1920x1080,4,Windows,1.91,0,0,AMD processor,256,0,0,AMD,43100.1
MSI,Gaming,17.3,1920x1080,16,Windows,2.7,0,0,Intel Core i7,1256,1000,0,Nvidia,134352.0
Lenovo,Ultrabook,14.0,1920x1080,12,Windows,1.4,0,0,Intel Core i7,512,0,0,Intel,206910.0
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.5,0,0,Intel Core i5,0,0,0,AMD,70964.1
HP,2 in 1 Convertible,13.3,2560x1440,8,Windows,1.48,1,0,Intel Core i7,512,0,0,Intel,183690.0
Lenovo,Ultrabook,14.0,1920x1080,8,Windows,1.7,0,0,Intel Core i7,256,0,0,Intel,134910.0
MSI,Gaming,14.0,1920x1080,16,Windows,1.7,0,0,Intel Core i7,1256,1000,0,Nvidia,159210.0
HP,Gaming,15.6,1920x1080,8,Windows,2.62,0,1,Intel Core i7,0,1000,0,Nvidia,80910.0
Lenovo,Notebook,15.6,1366x768,8,Windows,2.2,0,0,Intel Core i3,0,1000,0,Intel,41310.0
HP,Notebook,15.6,1366x768,4,No ,2.1,0,0,Intel Core i5,0,500,0,Intel,42929.1
Dell,Gaming,15.6,3840x2160,8,Windows,2.62,0,0,Intel Core i7,1128,1000,0,Nvidia,134820.0
Lenovo,Notebook,15.6,1920x1080,8,Windows,1.95,0,1,Intel Core i5,256,0,0,Intel,125100.0
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.2,0,0,Intel Core i3,0,1000,0,Nvidia,42120.0
HP,Notebook,14.0,1366x768,2,Windows,1.44,0,0,Other Intel,0,0,32,Intel,22410.0
MSI,Gaming,15.6,1920x1080,8,Windows,2.2,0,1,Intel Core i7,0,1000,0,Nvidia,75510.0
HP,Notebook,15.6,1920x1080,8,Windows,1.96,0,0,Intel Core i7,256,0,0,Intel,61110.0
HP,Notebook,15.6,1920x1080,16,Windows,2.1,0,0,Intel Core i7,512,0,0,Intel,104310.0
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel,0,500,0,Intel,33210.0
Lenovo,Notebook,15.6,1366x768,4,No ,2.1,0,0,Intel Core i5,0,500,0,Intel,35820.0
Lenovo,Notebook,15.6,1920x1080,8,No ,2.2,0,0,Intel Core i7,0,1000,0,Nvidia,63810.0
Asus,Notebook,14.0,1920x1080,4,Windows,2.0,0,0,Intel Core i3,256,0,0,Intel,69210.0
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.32,0,0,Intel Core i7,0,0,0,Intel,74250.0
Lenovo,Gaming,15.6,1920x1080,16,Windows,3.31,0,1,Intel Core i7,512,0,0,Nvidia,117450.0
MSI,Gaming,15.6,1920x1080,16,Windows,1.91,0,0,Intel Core i7,1128,1000,0,Nvidia,193803.3
HP,Notebook,15.6,1366x768,4,Windows,2.07,0,0,Intel Core i3,0,500,0,Intel,58500.0
Lenovo,2 in 1 Convertible,14.0,2560x1440,8,Windows,1.36,1,1,Intel Core i5,256,0,0,Intel,147330.0
Lenovo,Ultrabook,15.6,1920x1080,6,Windows,1.54,0,0,Intel Core i7,256,0,0,Nvidia,74790.0
Dell,Notebook,15.6,1920x1080,8,Linux,1.98,0,0,Intel Core i7,256,0,0,Nvidia,80550.9
Acer,Notebook,15.6,1366x768,4,Windows,2.1,0,0,Other Intel,0,500,0,Intel,29970.0
HP,Notebook,15.6,1920x1080,6,Windows,2.18,0,1,Intel Core i7,0,1000,0,Nvidia,71910.0
Asus,Gaming,15.6,1920x1080,8,Windows,2.591,0,1,Intel Core i7,1256,1000,0,Nvidia,81810.0
Dell,2 in 1 Convertible,15.6,1920x1080,16,Windows,2.09,1,0,Intel Core i7,512,0,0,Intel,106110.0
Acer,Notebook,15.6,1920x1080,4,Windows,2.23,0,0,Intel Core i5,256,0,0,Nvidia,62190.0
Dell,Ultrabook,13.3,3200x1800,8,Linux,1.23,1,0,Intel Core i5,256,0,0,Intel,98910.0
Acer,Gaming,17.3,1920x1080,16,Windows,4.2,0,1,Intel Core i7,1256,1000,0,Nvidia,233910.0
Lenovo,Gaming,15.6,1920x1080,8,Windows,2.4,0,1,Intel Core i5,0,1000,0,Nvidia,73710.0
Samsung,2 in 1 Convertible,12.3,2400x1600,4,Chrome ,1.15,1,1,AMD processor,0,0,32,ARM,59310.0
HP,Notebook,15.6,1366x768,4,Windows,1.86,0,0,Intel Core i5,0,500,0,Intel,43650.0
Apple,Ultrabook,12.0,2304x1440,8,Mac,0.92,0,1,Other Intel,0,0,256,Intel,104670.0
Dell,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.6,1,1,Intel Core i5,256,0,0,Intel,107910.0
HP,Notebook,15.6,1920x1080,12,Windows,2.21,0,1,Intel Core i7,1128,1000,0,Nvidia,119430.0
Lenovo,Notebook,15.6,1366x768,4,No ,1.9,0,0,Intel Core i3,0,1000,0,AMD,33120.0
Asus,Gaming,17.3,1920x1080,16,Windows,4.3,0,1,Intel Core i7,1512,1000,0,Nvidia,193500.0
Acer,Notebook,15.6,1366x768,4,Linux,2.1,0,0,Other Intel,0,1000,0,Intel,24480.0
MSI,Gaming,17.3,1920x1080,16,Windows,2.43,0,0,Intel Core i7,1256,1000,0,Nvidia,184401.0
